Date,RM,Risk_Free,Rm_minus_Rf,SMB,HML,WML,IML
2/15/2018,0.006808508,0.000254401,0.006554107,-0.002512165,0.000960914,0.00215875,-0.002411456
2/16/2018,0.003447037,0.000254401,0.003192636,-0.000428153,0.006879533,-0.003005001,-0.000104199
2/19/2018,0.003186425,0.000254401,0.002932024,0.005633893,0.013144505,-0.007771269,0.016302379
2/20/2018,0.012332565,0.000254029,0.012078537,-0.018820949,0.002617652,-0.000979581,-0.008479731
2/21/2018,0.001484045,0.000254029,0.001230016,0.000801256,-0.000535907,-0.00614453,-0.001928333
2/22/2018,0.005930161,0.000254029,0.005676132,-0.005366172,0.012608552,-0.003923637,-0.00255142
2/23/2018,0.006447591,0.000254029,0.006193562,0.003426225,0.020015439,0.003744373,-0.001635002
2/26/2018,0.004152473,0.000253656,0.003898816,0.007871953,0.01401301,0.003528654,-0.001829329
2/27/2018,-0.006136678,0.000253656,-0.006390334,0.004620836,-0.001872564,-0.006131577,0.005360261
2/28/2018,-0.016133626,0.000253284,-0.01638691,0.002964871,-0.003709223,6.90E-05,0.006040461
3/1/2018,0.001021989,0.000253656,0.000768333,-0.015395204,-0.010173131,-0.003121065,-0.005284175
3/2/2018,0.004336291,0.000253284,0.004083007,-0.001736417,0.005011243,-0.001881427,-0.00303054
3/5/2018,0.004054027,0.000252167,0.00380186,-0.002272702,0.021232053,0.006072825,-0.005606907
3/6/2018,-0.003053357,0.000251794,-0.003305151,-0.001253916,-0.003181851,0.006582081,-0.001653641
3/7/2018,-0.000898363,0.000251422,-0.001149785,-0.007025873,-0.01083705,-0.001051314,0.000488666
3/8/2018,-0.003815884,0.000251049,-0.004066933,0.006765306,-0.004723281,0.00403567,-0.010493974
3/9/2018,0.01481861,0.000250677,0.014567933,-0.006955699,0.009576293,0.00393665,-0.005416688
3/12/2018,0.007411016,0.000250304,0.007160712,-0.001562796,-0.006332129,0.001561274,0.004654308
3/13/2018,-0.005612779,0.000249931,-0.00586271,0.009415548,-0.006257941,0.000108278,0.008886895
3/14/2018,-0.002580126,0.000249559,-0.002829685,-0.004895297,-0.002454944,0.015051845,-0.002309839
3/15/2018,-0.013068877,0.000249559,-0.013318435,0.000371336,-0.011316147,0.010385245,0.013842555
3/16/2018,-0.000814513,0.000249186,-0.001063699,-0.002180212,0.004065656,-0.009720604,-0.000338558
3/19/2018,-0.008434748,0.000248067,-0.008682816,0.000799218,-0.017599337,-0.001745448,0.007493519
3/20/2018,0.001727867,0.000247694,0.001480173,-0.005155862,0.009956073,-0.005831377,-0.002237829
3/21/2018,0.008230147,0.000246949,0.007983198,0.000891359,0.015988233,0.000153331,-0.006941817
3/22/2018,-0.001856959,0.000245829,-0.002102788,0.00348972,-0.014549526,0.009610474,0.005460623
3/23/2018,-0.003948051,0.000245829,-0.00419388,-0.003312526,0.002670262,-0.002532264,-0.009336288
3/26/2018,0.007953001,0.000246202,0.007706799,-0.023790773,0.011615944,-0.000605316,-0.008797988
3/27/2018,-0.014635642,0.000245829,-0.014881472,0.000250445,-0.010375954,-0.007181555,-0.007567318
3/28/2018,-0.000795629,0.000245829,-0.001041459,-0.005151916,-0.010287664,0.007554954,-0.001770688
3/29/2018,0.015917857,0.000245829,0.015672028,-0.000118155,0.000916761,0.004998664,0.000509138
4/2/2018,-0.009384014,0.000245829,-0.009629843,-0.010318354,-0.001907081,0.00207177,-0.006317524
4/3/2018,-3.52E-05,0.000245829,-0.000281014,0.002711099,-0.009450992,0.001206526,-0.002841932
4/4/2018,-0.003364015,0.000245829,-0.003609844,0.011857857,-0.003650675,-0.005918658,0.001187687
4/5/2018,0.009602124,0.000245456,0.009356667,0.005904925,0.024666402,0.007309843,0.00434257
4/6/2018,-0.00618893,0.000245456,-0.006434386,0.00836914,0.011711005,0.007606035,0.002317372
4/9/2018,-0.016075699,0.000243964,-0.016319662,0.009321767,-0.02345315,0.002060188,0.011491906
4/10/2018,0.013054772,0.000245083,0.012809689,-0.005439176,0.012409274,0.010062967,-0.00675879
4/11/2018,0.006136364,0.00024471,0.005891654,-0.005415466,0.009421815,0.005488488,-0.005620231
4/12/2018,0.000149011,0.000243964,-9.50E-05,0.004331287,0.00366238,-0.00903329,0.009654096
4/13/2018,-0.011459062,0.00024471,-0.011703772,0.012337649,-0.008989849,-0.000909962,0.010809586
4/16/2018,-0.01536062,0.000244337,-0.015604957,0.009156874,-0.011247371,7.78E-07,0.005373646
4/17/2018,0.014387626,0.000243964,0.014143663,-0.008049516,0.013703736,0.008160358,-0.006006337
4/18/2018,0.01835847,0.000243964,0.018114507,0.006448323,0.016349573,0.011127896,1.25E-05
4/19/2018,0.001380525,0.00024359,0.001136935,-0.005621423,0.006845167,0.003642452,-0.003950515
4/20/2018,-0.0021542,0.000242844,-0.002397043,0.017928641,-8.77E-05,-0.001186684,0.015937873
4/23/2018,0.001012818,0.000243217,0.000769601,-0.006553028,-0.002572203,-0.003614107,-0.005115836
4/24/2018,-0.001833327,0.000243217,-0.002076544,0.004890503,-0.001190716,0.005637567,-0.003034119
4/25/2018,-0.004337843,0.000243217,-0.00458106,0.010187319,-0.006396432,-0.004147567,0.01059038
4/26/2018,0.014979124,0.000243217,0.014735907,-0.011357852,0.013779128,0.003311371,-0.009585697
4/27/2018,0.000343703,0.000242844,0.000100859,-0.00221664,0.00385409,-0.001191293,-0.003490965
4/30/2018,-0.001906931,0.00024247,-0.002149402,0.005556784,0.001133669,0.010097264,0.005385562
5/2/2018,-0.01788359,0.00024247,-0.01812606,0.009163371,0.004516041,-0.009945158,0.01359194
5/3/2018,-0.014454269,0.00024247,-0.01469674,0.010578212,0.004826789,0.017750785,0.000581487
5/4/2018,-0.003156181,0.00024247,-0.003398651,-0.00323705,0.002208811,0.006273975,-0.006369607
5/7/2018,-0.005087481,0.00024135,-0.005328831,0.002754931,0.00977458,0.004139944,-0.002899159
5/8/2018,0.004865539,0.000242097,0.004623442,0.001626147,0.000942161,0.001388779,0.004352215
5/9/2018,0.012856147,0.000240976,0.01261517,0.01250254,0.054815402,0.022337929,-0.000229064
5/10/2018,0.015497885,0.000240229,0.015257656,-0.018574361,0.009947673,0.004673568,-0.019489853
5/11/2018,-0.005207158,0.000239856,-0.005447013,0.002142779,-0.008842368,-0.009817128,0.014330831
5/14/2018,-0.002007422,0.000240603,-0.002248024,-0.019192868,0.012262508,0.011162248,-0.019940985
5/15/2018,-0.002351921,0.000240229,-0.002592151,0.000610958,0.015865451,0.018974831,-0.004078315
5/16/2018,0.015148271,0.000239856,0.014908416,0.004436191,0.009979088,0.010112088,-0.003559646
5/17/2018,-0.032575887,0.000246202,-0.032822089,0.01241356,-0.012636624,-0.005875188,0.012844406
5/18/2018,-0.008384939,0.000246949,-0.008631887,0.004962407,0.001068442,-0.007697286,0.000485153
5/21/2018,-0.013173372,0.000246576,-0.013419948,0.02234432,-0.007552828,-0.014008142,0.020831671
5/22/2018,0.010326273,0.000246576,0.010079698,0.000718169,-0.010552822,-0.012230432,0.008423781
5/23/2018,-0.021322262,0.000246576,-0.021568837,0.012756876,-0.025116386,-0.015394021,0.010986519
5/24/2018,-0.007758495,0.000246576,-0.00800507,0.002330991,-0.082758023,-0.037753037,0.01682168
5/25/2018,-0.013779451,0.000246576,-0.014026027,-0.003128967,0.000144288,-0.000765028,0.001876119
5/28/2018,-0.04438298,0.000246949,-0.044629929,-0.012676971,-0.064001779,-0.023680824,0.001298366
5/29/2018,0.009724117,0.000247321,0.009476796,-0.011092923,0.068018345,0.025646427,-0.005059498
5/30/2018,0.008566174,0.000247321,0.008318853,0.029895709,-0.004280339,-0.012958602,0.00968298
6/1/2018,0.003704212,0.000247321,0.00345689,0.016102795,-0.069585308,-0.031109993,0.01515473
6/4/2018,0.018370589,0.000247321,0.018123268,-0.001194776,0.031353747,0.019934873,-0.003305296
6/5/2018,-0.025301901,0.000248067,-0.025549968,0.031818535,-0.016724917,-0.001621819,0.016221747
6/6/2018,-0.007910769,0.000248813,-0.008159582,-0.00412947,-0.001557321,0.00378265,-0.002996819
6/7/2018,-0.028811075,0.000256262,-0.029067337,-0.005952857,-0.006418077,-0.00805341,-0.005463567
6/8/2018,-0.010499826,0.000251794,-0.01075162,0.009986931,-0.017318766,-0.031900174,0.020828834
6/11/2018,-0.008053083,0.000251422,-0.008304505,0.002001224,0.003150488,-0.008270196,0.002257392
6/12/2018,0.004408322,0.000251422,0.0041569,0.012201685,0.014098073,0.008177267,0.00679503
6/13/2018,-0.007384247,0.000252167,-0.007636414,0.013348851,0.001748653,0.005433569,0.010909243
6/14/2018,-0.00685836,0.000258122,-0.007116482,0.002746425,-0.01372861,-0.017574183,0.00282912
6/15/2018,-0.008423163,0.000251422,-0.008674585,-0.007654837,-0.013963133,0.004534386,-0.006444323
6/18/2018,-0.012894996,0.000249186,-0.013144182,0.003627977,-0.010311515,-0.010012113,0.00706528
6/19/2018,0.022125546,0.000248067,0.021877479,-0.020521001,0.020398406,0.016942161,-0.018043261
6/20/2018,0.010510256,0.000248067,0.010262189,-0.002181927,0.037117045,0.021650456,-0.007343165
6/21/2018,-0.027655129,0.000246576,-0.027901704,0.012505579,-0.027992874,-0.015873574,0.013405835
6/22/2018,0.007243882,0.000246576,0.006997307,0.007167067,0.004535571,0.006241431,0.00841517
6/25/2018,0.00552326,0.000246576,0.005276685,-0.009651285,0.014111974,0.000515123,-0.006376934
6/26/2018,0.004911988,0.000246576,0.004665412,0.013967599,0.006279306,0.001671042,0.006817593
6/27/2018,-0.009091446,0.000246949,-0.009338394,0.013474874,0.020404138,0.008821089,0.002900891
6/28/2018,0.013962396,0.000246949,0.013715448,-0.026205984,0.002264306,0.012957447,-0.013293811
6/29/2018,0.013733809,0.000246202,0.013487606,-0.00152465,0.014235443,0.012997681,-0.00254835
7/2/2018,0.000336443,0.000246949,8.95E-05,0.010697562,0.011390441,-0.003021304,-0.00528406
7/3/2018,0.009338111,0.000246576,0.009091535,0.000967339,0.005897614,-0.00042626,-0.006960667
7/4/2018,0.014106605,0.000246949,0.013859656,-0.007699144,0.036040873,0.015174211,-0.000687608
7/5/2018,-0.001424422,0.000247321,-0.001671743,0.002004885,-0.027262915,-0.004595938,0.002254489
7/6/2018,0.00335733,0.000246949,0.003110381,0.014809716,0.003958756,-0.003060375,0.008143883
7/10/2018,-0.00091768,0.000247321,-0.001165002,0.014665585,-0.015851692,-0.015362786,0.012382315
7/11/2018,-0.006406709,0.000247694,-0.006654403,-0.00214917,-0.001470817,-0.001989324,-0.006713955
7/12/2018,0.018330274,0.000247694,0.01808258,0.003574918,0.010559022,0.019103124,-0.007243443
7/13/2018,0.011163566,0.000247321,0.010916245,0.005800523,-0.004450501,0.004051843,0.001254886
7/16/2018,0.002980321,0.000246949,0.002733373,-0.008709646,-0.017949477,-0.00992693,-0.002343988
7/17/2018,0.017274626,0.000246576,0.01702805,-0.022377772,0.006339405,0.003625029,-0.015642875
7/18/2018,-0.009517974,0.000246576,-0.00976455,0.008453574,0.004342981,0.009332403,0.011035588
7/19/2018,0.002303607,0.000246576,0.002057032,-0.012366291,0.002415158,-0.001047406,-0.00643869
7/20/2018,0.014026099,0.000246202,0.013779896,-0.014116974,0.028100269,0.011839102,-0.0058426
7/23/2018,-0.006405359,0.000246949,-0.006652308,0.008918496,0.000521391,-0.00128751,0.004658748
7/24/2018,0.012849419,0.000246576,0.012602844,-0.010138713,0.001948051,0.008597836,-0.005002333
7/25/2018,0.011244108,0.000246576,0.010997533,-0.026754728,0.010828808,0.014422962,-0.019569494
7/26/2018,-0.007268407,0.000246202,-0.00751461,0.002968334,-0.032272907,0.008055477,-0.000308332
7/27/2018,0.003700303,0.000246576,0.003453727,-0.002493361,0.013564354,0.007962828,-0.011301259
7/30/2018,0.003440714,0.000246576,0.003194139,-0.002178148,-0.000684462,0.014639009,-0.005813122
7/31/2018,-0.012411423,0.000246576,-0.012657998,-0.003559311,0.00543031,0.011663951,0.007055321
8/1/2018,0.002930273,0.000246576,0.002683698,0.005251482,0.006049377,-0.006753105,0.002093118
8/2/2018,0.003583394,0.000246202,0.003337192,0.005510652,0.012943602,-0.00243982,0.000764606
8/3/2018,0.019516912,0.000246202,0.01927071,-0.022504266,0.012732576,0.005526329,-0.013557781
8/6/2018,-0.003832763,0.000246202,-0.004078965,0.020697138,0.001681126,0.005264993,0.007756678
8/7/2018,-0.008215407,0.000246576,-0.008461983,-0.01071102,-0.010960617,0.011941082,-0.000270748
8/8/2018,-0.013213538,0.000246576,-0.013460113,0.010687659,-0.011947945,-0.012111685,0.008450515
8/9/2018,-0.002770411,0.000246576,-0.003016986,-0.035303044,-0.001524276,-0.002271638,-0.019784336
8/10/2018,-0.027695888,0.000246576,-0.027942463,0.019550811,-0.008675425,0.000668758,0.013469829
8/13/2018,0.012490296,0.000246949,0.012243348,5.23E-05,0.003139158,-0.000723211,-0.005730375
8/14/2018,0.015106396,0.000246576,0.01485982,-0.001672406,-0.008634803,-0.017326702,-0.000604986
8/15/2018,-0.016533993,0.000246576,-0.016780569,0.01063897,-0.021428687,-0.008924416,0.001965613
8/16/2018,-0.003635648,0.000246576,-0.003882224,-0.006260371,0.006192378,-0.008611527,0.003770348
8/17/2018,-0.008979429,0.000246576,-0.009226005,0.015895491,-0.013684188,-0.00097652,0.00761708
8/20/2018,0.00298433,0.000246949,0.002737381,0.007208949,-0.001674712,0.010809573,0.002854384
8/21/2018,-0.014852826,0.000247321,-0.015100147,-0.000176915,-0.013858399,0.002140862,-0.001666441
8/22/2018,0.019796328,0.000247321,0.019549007,-0.003921382,0.017993124,0.006672545,-0.007754989
8/23/2018,-0.015115517,0.000247694,-0.015363211,0.008791215,-0.01250635,-0.00374177,0.008741216
8/24/2018,0.008000636,0.000247694,0.007752941,-0.011598795,0.006701062,0.006721851,-0.012255894
8/27/2018,0.019432874,0.000247321,0.019185552,0.002222208,0.01046006,0.005701497,-0.002237476
8/28/2018,-0.005233913,0.000247694,-0.005481608,0.002713473,-0.007072416,0.003863282,-0.000644376
8/29/2018,0.01183894,0.000247694,0.011591245,-0.017989659,0.021940274,0.006453431,-0.018831676
8/30/2018,-0.023126317,0.000249186,-0.023375503,0.023902131,-0.008948323,-0.005595809,0.011596306
8/31/2018,0.003550009,0.000248067,0.003301942,-0.007090312,0.012995936,0.00871003,-0.007612449
9/3/2018,-0.006277833,0.000249186,-0.006527019,-0.006053591,-0.006165734,-0.006492362,0.00634096
9/4/2018,-0.018574205,0.000249186,-0.01882339,0.009972072,0.004734923,-0.003216838,0.000789516
9/5/2018,0.005010061,0.000248813,0.004761248,-0.016229421,-0.004725625,0.004996546,-0.006396735
9/6/2018,0.017094706,0.000247694,0.016847012,-0.014311005,0.007599383,0.015160637,-0.016694218
9/10/2018,-0.000198354,0.000247694,-0.000446048,-0.002723379,0.007422557,-0.000388247,-0.002936124
9/11/2018,-0.022501108,0.000248067,-0.022749175,0.010500106,-0.019847896,-0.002103391,0.010582192
9/12/2018,0.00590016,0.00024844,0.00565172,-0.012148513,0.011292609,0.005855101,-0.016360297
9/13/2018,-0.006395303,0.000248813,-0.006644116,-0.004026363,-0.005384567,0.007151532,-0.006433213
9/14/2018,0.007137367,0.000249186,0.006888181,-0.019990641,-0.001219724,0.014470488,-0.003980201
9/17/2018,0.016145361,0.000248067,0.015897294,-0.040997822,0.010888298,-0.011046324,-0.022620766
9/18/2018,0.017683887,0.00024844,0.017435447,-0.018521413,0.021885936,0.015749612,-0.010160553
9/19/2018,-0.002525653,0.000248067,-0.002773721,0.007635481,-0.000341715,0.013599396,0.006094806
9/20/2018,-0.00082345,0.000246576,-0.001070025,-0.009430488,0.002233315,0.007360368,-0.002928475
9/21/2018,0.01542168,0.000246576,0.015175104,-0.003115405,0.004356128,0.005565917,-0.001907774
9/24/2018,-0.017822104,0.000246949,-0.018069053,0.000123841,0.00287593,0.004578995,0.006133882
9/25/2018,0.007301315,0.000246949,0.007054367,-0.000290539,0.001776465,0.014588665,-0.005114763
9/26/2018,0.00101096,0.000246576,0.000764385,-0.00821751,-0.003194943,-0.00877318,-0.008355749
9/27/2018,0.015725912,0.000246576,0.015479336,-0.00735066,0.034866171,0.004145315,-0.00592557
9/28/2018,-0.007942403,0.000246949,-0.008189351,0.019048591,-0.005266211,0.004859256,0.011591295
10/1/2018,-0.008274046,0.000246576,-0.008520621,-0.001236729,-0.006945412,0.01147575,-0.004151758
10/2/2018,0.034408112,0.000246202,0.03416191,-0.034581131,0.050188471,-0.013947522,-0.017051924
10/3/2018,0.019633422,0.000246576,0.019386846,-0.013976936,0.029697326,-0.001385911,-0.004917013
10/4/2018,-0.003335465,0.000246949,-0.003582414,0.048517627,0.016260976,-0.017835283,0.015569753
10/5/2018,-0.006122157,0.000246949,-0.006369105,-0.011434434,0.000428534,-0.010366065,8.46E-05
10/8/2018,0.044083189,0.000246949,0.043836241,-0.038704227,0.055090021,-0.02162122,-0.025341393
10/9/2018,-0.002084616,0.000247321,-0.002331938,0.015780833,0.016238249,-0.003365369,0.013938596
10/10/2018,-0.025704829,0.000247694,-0.025952523,-0.005642,-0.013458103,0.009990416,0.002524284
10/11/2018,-0.008665499,0.000247321,-0.008912821,0.008041651,-0.00812087,0.001450759,0.005606657
10/15/2018,0.004201566,0.000247694,0.003953872,-0.016584654,0.021066528,0.021889678,-0.009637989
10/16/2018,0.027265321,0.000247694,0.027017627,-0.016781952,0.00708302,0.002747525,-0.015643912
10/17/2018,-0.000406617,0.000247321,-0.000653938,0.022255244,-0.001209774,-0.007723652,0.016176119
10/18/2018,-0.01896922,0.000247694,-0.019216915,0.026438929,-0.008726628,-0.012182273,0.019828125
10/19/2018,0.006259527,0.000247321,0.006012206,-0.009599863,-0.005540717,-0.015082766,0.014470011
10/22/2018,0.014017941,0.000247321,0.01377062,-0.006908919,0.019393679,0.001939254,-0.002070904
10/23/2018,-0.003280678,0.000246949,-0.003527627,0.000881805,-0.003306118,-0.005057572,0.008652387
10/24/2018,-0.024829861,0.000247321,-0.025077182,0.014215202,0.003671162,0.000524175,0.021714866
10/25/2018,0.007457116,0.000247321,0.007209795,0.003744747,0.035642317,0.000290173,-0.000884932
10/26/2018,0.016834705,0.000247694,0.01658701,-0.007695829,0.034761123,0.00233484,-0.016954345
10/29/2018,-0.01970482,0.000246949,-0.019951768,-0.011937622,-0.026081243,-0.012521354,-0.001179836
10/30/2018,0.036261057,0.000246949,0.036014108,-0.013866792,0.018195819,-0.005458415,-0.015970402
10/31/2018,0.006495083,0.000246576,0.006248508,-0.002762423,-0.015406131,-0.00098238,0.002616652
11/1/2018,0.011762557,0.000246202,0.011516354,0.008717979,-0.004413914,-0.00401806,0.012031631
11/5/2018,0.013234943,0.000246576,0.012988367,0.000108307,0.009931699,0.007053179,-0.009218101
11/6/2018,-0.008976025,0.000246576,-0.0092226,0.034469583,-0.016873989,0.005880414,0.018171327
11/7/2018,-0.012003595,0.000246576,-0.01225017,0.001270087,-0.013006278,0.004651654,0.009669361
11/8/2018,-0.022256839,0.000246576,-0.022503415,0.009329348,0.005375663,0.018100789,0.005057914
11/9/2018,0.001845916,0.000246576,0.001599341,-0.018718526,-0.002009687,-0.005180459,-0.004868154
11/12/2018,-0.001346858,0.000246949,-0.001593806,-0.002564169,0.003958738,0.003666891,-0.002203202
11/13/2018,-0.006347259,0.000246949,-0.006594207,-0.010294297,-0.015620932,-0.000257817,0.001444237
11/14/2018,0.013059634,0.000246949,0.012812685,-0.032834718,0.008954715,0.000755925,-0.010123467
11/16/2018,0.027732652,0.000246949,0.027485704,-0.013723563,0.005328058,-0.009854044,-0.006638449
11/19/2018,-0.005780728,0.000246949,-0.006027677,0.004426772,0.00610524,0.008511401,0.00177894
11/21/2018,-0.007097863,0.000246949,-0.007344811,0.02290673,-0.012209803,-0.025152538,0.008864969
11/22/2018,0.003228478,0.000246949,0.00298153,0.001733719,0.000290629,-0.009001717,0.004763864
11/23/2018,-0.013636796,0.000246949,-0.013883744,-0.017579858,-0.012971611,-0.019408832,-0.005848144
11/26/2018,-0.007982294,0.000246576,-0.00822887,-0.000715764,0.002039003,0.011674213,0.003535392
11/27/2018,0.025748303,0.000246949,0.025501355,-0.028036343,0.014575119,0.002884588,-0.024985683
11/28/2018,0.014561363,0.000246949,0.014314415,-0.002274475,-0.010779217,0.00460715,-0.001372687
11/29/2018,0.004277188,0.000246576,0.004030613,-0.005785791,-0.00927588,-0.012085813,-0.006375887
11/30/2018,-0.00116405,0.000246576,-0.001410626,-0.007541834,0.001841019,0.005112568,-0.000246911
12/3/2018,0.002475074,0.000246202,0.002228871,0.00355974,0.013560636,0.001141342,0.001510858
12/4/2018,-0.012075193,0.000246949,-0.012322141,-0.014293732,-0.009740394,0.001499337,0.000840932
12/5/2018,0.004088815,0.000246576,0.00384224,0.005691551,0.0105405,-0.007201708,0.003509997
12/6/2018,-0.002518495,0.000246576,-0.002765071,0.023573872,-0.017298122,-0.014593509,0.003357969
12/7/2018,-0.007304707,0.000246576,-0.007551283,0.005095058,0.010562553,-0.004284732,0.007048285
12/10/2018,-0.023397473,0.000246576,-0.023644049,0.011822434,-0.016047677,-0.005798966,0.01263817
12/11/2018,0.006057968,0.000246576,0.005811392,0.009719668,-0.006013329,-0.009859643,0.01104039
12/12/2018,0.006678876,0.000246576,0.006432301,0.008023818,-0.005010232,-0.006763167,0.00369362
12/13/2018,0.009856534,0.000246202,0.009610332,-0.014312936,0.002399015,0.008949544,-0.010273687
12/14/2018,-0.004451195,0.000246202,-0.004697397,-0.00740229,-0.001183431,0.000291543,-0.00022489
12/17/2018,-0.011174492,0.000246576,-0.011421068,0.005635963,-0.001673903,-0.00327594,0.002120007
12/18/2018,0.00271012,0.000246576,0.002463545,-0.004996468,-0.005589991,-0.00517475,0.005229848
12/19/2018,-0.008987221,0.000246576,-0.009233796,-0.002555151,0.000508711,0.002985531,0.002421938
12/20/2018,-0.004352673,0.000246576,-0.004599248,0.003215465,-0.011122751,-0.002051883,0.011406116
12/21/2018,0.004062705,0.000246576,0.00381613,-0.009240718,-0.000650395,0.01074231,-0.005192964
12/26/2018,-0.004006097,0.000246576,-0.004252673,0.001207648,0.020920285,0.00478726,0.000159609
12/27/2018,0.004020364,0.000246576,0.003773789,-0.011894792,-0.000888542,-0.010633218,0.003244699
12/28/2018,0.027129771,0.000246202,0.026883568,-0.014596717,0.014217032,0.015763183,-0.015543358
1/2/2019,0.03561244,0.000246576,0.035365864,-0.003644543,0.020748946,-0.002168803,-0.007526282
1/3/2019,0.006372517,0.000246576,0.006125941,0.003682605,0.012285037,-0.003491094,0.00019404
1/4/2019,0.002652398,0.000246576,0.002405822,-0.000884557,0.002787215,-0.005786839,-0.005289916
1/7/2019,-0.002658701,0.000246576,-0.002905277,0.008509568,0.010590265,0.005329162,0.000734261
1/8/2019,0.001610781,0.000246576,0.001364205,-0.00290866,0.004184665,0.009097733,0.000463298
1/9/2019,0.015843911,0.000246576,0.015597336,-0.01594198,-0.004249103,-0.003242835,-0.005324688
1/10/2019,0.003052735,0.000246576,0.00280616,0.003870169,-0.016865668,-0.021427331,0.006462485
1/11/2019,-0.000310871,0.000246576,-0.000557447,0.001745339,-0.007869842,-0.018895082,0.002958426
1/14/2019,0.008625842,0.000246576,0.008379266,-0.00161347,-0.002715886,-0.008169968,-0.000934583
1/15/2019,-0.003439624,0.000246576,-0.0036862,0.001741918,-0.009842154,-0.00287064,0.003013852
1/16/2019,0.002950251,0.000246576,0.002703676,-0.001204166,-0.007680642,0.007698228,-0.00637625
1/17/2019,0.008501777,0.000246576,0.008255202,0.006893873,0.002805918,-0.000221724,0.00508956
1/18/2019,0.007352159,0.000246576,0.007105583,-0.005897827,-0.003026576,0.002580383,-0.006550281
1/21/2019,0.000128982,0.000246949,-0.000117966,0.006370336,0.001805901,0.000508347,0.020903263
1/22/2019,-0.009056439,0.000246576,-0.009303015,0.002212839,0.002064337,0.009950711,0.009374115
1/23/2019,0.012215381,0.000246576,0.011968806,-0.005090154,0.011148918,0.013995366,-0.002250077
1/24/2019,0.010139101,0.000246576,0.009892525,0.007038036,-0.001726378,-0.003347178,0.005255237
1/28/2019,-0.015330845,0.000246576,-0.015577421,0.017156889,-0.03382789,-0.05767349,0.018646808
1/29/2019,0.00258325,0.000246202,0.002337048,0.0029669,0.013995297,0.003719795,0.00154389
1/30/2019,0.01247863,0.000246576,0.012232055,-0.002092627,0.007036945,0.013015693,-0.008917411
1/31/2019,0.003652065,0.000246202,0.003405862,-0.002893842,0.005751751,0.018297942,-0.00513971
2/1/2019,0.005128631,0.000246202,0.004882428,-0.00643956,-0.003074091,-0.012531708,-0.002545404
2/4/2019,0.007527457,0.000246202,0.007281254,-0.004557071,-0.001592931,-0.001222404,-0.005711844
2/5/2019,-0.002844275,0.000246202,-0.003090477,0.004140276,0.004047517,-0.010925921,0.00128786
2/6/2019,-0.034443076,0.000246202,-0.034689279,0.016322551,-0.005101474,-0.000648965,0.018894455
2/7/2019,-0.000834239,0.000246202,-0.001080441,-0.015867036,-0.017048377,-0.017632084,-0.014616089
2/8/2019,0.007821677,0.000246202,0.007575474,0.003200582,0.010900706,0.022104449,-0.001593054
2/11/2019,-0.007177712,0.000246202,-0.007423915,0.000214851,-0.015689097,-0.018332267,0.001734148
2/12/2019,0.016502725,0.000246202,0.016256522,-0.010013565,0.023532854,0.026980576,-0.014069182
2/13/2019,-0.003974408,0.000246576,-0.004220984,0.013818755,0.011354127,0.00616244,0.009265593
2/14/2019,0.020595606,0.000246202,0.020349404,-0.008907384,0.014376222,0.009637284,-0.012119357
2/15/2019,-0.004434482,0.000246202,-0.004680685,0.004237619,-0.000223386,0.003562894,0.00176444
2/18/2019,-0.008500942,0.000246202,-0.008747145,0.003539575,0.000803306,0.002499415,0.006595562
2/19/2019,0.010966722,0.000246202,0.010720519,-0.001314876,0.002133065,0.006031598,-0.003317288
2/20/2019,-0.011627744,0.000246202,-0.011873946,0.000547059,-0.000951592,-0.004716279,-0.00021729
2/21/2019,0.005187977,0.000246202,0.004941775,-0.018754066,0.005647758,0.001698616,-0.012703491
2/22/2019,0.009507981,0.000246576,0.009261406,-0.001745873,-0.006005108,0.00069165,0.000734325
2/25/2019,-0.004921958,0.000246576,-0.005168533,0.011793188,-0.010433478,-0.00938209,0.005927553
2/26/2019,0.003473229,0.000246576,0.003226654,-0.011189879,-0.007457486,-0.001020568,-0.009631917
2/27/2019,-0.002559528,0.000246202,-0.00280573,0.016129337,0.013301862,-0.005115976,0.009327341
2/28/2019,-0.016600121,0.000246202,-0.016846323,0.015325957,0.009833951,0.021250345,0.012696489
3/1/2019,-0.008280365,0.000246576,-0.00852694,0.016127266,0.005016002,0.010718422,0.014872877
3/6/2019,-0.005465509,0.000246202,-0.005711711,-0.00577304,0.006112745,0.015657561,-0.005892088
3/7/2019,0.001612031,0.000246576,0.001365455,0.001249781,-0.00729069,-0.000896445,-0.006098992
3/8/2019,0.010330169,0.000246576,0.010083593,-0.007148969,0.003683593,0.001832188,0.009933806
3/11/2019,0.02457496,0.000246576,0.024328385,-0.002763399,0.01043148,-0.001046759,-0.016857317
3/12/2019,-0.001966241,0.000246576,-0.002212817,-0.002007144,0.001240801,-0.000910512,-0.001366036
3/13/2019,0.009210712,0.000246576,0.008964136,-0.005481322,0.015231538,0.005067757,-0.009826295
3/14/2019,-0.003522705,0.000246202,-0.003768908,0.009109197,0.00591535,0.006384086,0.005830141
3/15/2019,0.004642008,0.000246202,0.004395806,0.001276629,0.006724696,-0.001481322,0.005960862
3/18/2019,0.008770866,0.000246202,0.008524664,0.000740755,-0.002423553,-0.009980877,-0.009075354
3/19/2019,-0.002634467,0.000246576,-0.002881042,0.005585888,0.00890809,0.008591766,0.002411182
